INSEE_COM;INSEE_DEP;NOM_COM_M;PrixMoyen_M2
9266;9;SAINT JULIEN DE GRAS CAPOU;0
9102;9;COUTENS;694
9052;9;BESSET;1404
9341;9;VIVIES;0
9340;9;VIRA;1488
9244;9;RIEUCROS;1445
9179;9;MALLEON;0
9145;9;ISSARDS;1204
9107;9;DUN;1461
9072;9;CALZAN;0
9022;9;ARVIGNA;727
9332;9;VERNIOLLE;1548
9284;9;SEGURA;1088
9258;9;SAINT FELIX DE RIEUTORD;1416
9104;9;DALOU;1195
9101;9;COUSSA;1729
9324;9;VARILHES;1402
9245;9;RIEUX DE PELLEPORT;2363
9103;9;CRAMPAGNA;1400
9050;9;BENAGUES;1274
9021;9;ARTIX;1593
9202;9;MONTEGUT PLANTAUREL;1471
9173;9;LOUBENS;1792
9090;9;CAZAUX;1587
9304;9;SUZAN;0
9127;9;GABRE;1257
9001;9;AIGUES JUNTES;0
9181;9;MAS D AZIL;739
9108;9;DURBAN SUR ARIZE;1149
9007;9;ALLIERES;1943
9212;9;MONTSERON;0
9097;9;CLERMONT;500
9073;9;CAMARADE;353
9204;9;MONTESQUIEU AVANTES;0
9198;9;MONTARDIT;1263
9184;9;MAUVEZIN DE SAINTE CROIX;0
9098;9;CONTRAZY;0
9308;9;TAURIGNAN VIEUX;1246
9307;9;TAURIGNAN CASTET;559
9128;9;GAJAN;1527
9086;9;CAUMONT;940
9037;9;BARJAC;0
9235;9;PRAT BONREPAUX;1264
9187;9;MERCENAC;1774
9148;9;LACAVE;483
9041;9;BASTIDE DU SALAT;1421
9033;9;BAGERT;2400
31521;31;SALEICH;1606
31376;31;MONTGAILLARD DE SALIES;1290
31237;31;HIS;838
31114;31;CASTELBIAGUE;1622
31112;31;CASTAGNEDE;0
9183;9;MAUVEZIN DE PRAT;1501
31461;31;ROUEDE;1172
31357;31;MONTASTRUC DE SALIES;489
31208;31;GANTIES;938
31174;31;ESTADENS;1176
31550;31;SOUEICH;551
31294;31;LESPITEAU;0
31155;31;COURET;0
31449;31;REGADES;0
31408;31;PAYSSOUS;0
31167;31;ENCAUSSE LES THERMES;1557
31095;31;CABANAC CAZAUX;0
31021;31;ASPRET SARRAT;1633
65287;65;LOURES BAROUSSE;1189
65230;65;IZAOURT;0
31535;31;SAUVETERRE DE COMMINGES;1117
31308;31;LUSCAN;0
31255;31;LABROQUERE;1353
31238;31;HUOS;1023
31143;31;CIER DE RIVIERE;1750
31045;31;BARBAZAN;1295
31013;31;ARDIEGE;1172
65444;65;TIBIRAN JAUNAC;676
65407;65;SARP;0
65194;65;GENEREST;0
65051;65;AVENTIGNAN;1202
31564;31;VALCABRERE;1491
31542;31;SEILHAN;1361
31472;31;SAINT BERTRAND DE COMMINGES;2277
65327;65;NESTIER;811
65323;65;MONTSERIE;1186
65319;65;MONTEGUT;605
65277;65;LOMBRES;1389
65217;65;HAUTAGET;1635
65094;65;BIZOUS;890
65093;65;BIZE;476
65385;65;SAINT ARROMAN;0
65322;65;MONTOUSSE;0
65309;65;MAZOUAU;0
65279;65;LORTET;3247
65231;65;IZAUX;1196
65190;65;GAZAVE;0
65076;65;BAZUS NESTE;0
65278;65;LOMNE;0
65241;65;LABORDE;1968
65239;65;LABASTIDE;2644
65166;65;ESPECHE;1182
65165;65;ESPARROS;2481
65111;65;BULAN;0
65071;65;BATSERE;1845
65054;65;AVEZAC PRAT LAHITTE;881
65034;65;ARRODETS;2015
65300;65;MARSAS;0
65275;65;LIES;0
65179;65;FRECHENDETS;0
65163;65;ESCOTS;0
65060;65;BANIOS;731
65042;65;ASTE;1216
65041;65;ASQUE;0
65198;65;GERDE;1324
65200;65;GERMS SUR L OUSSOUET;1843
65144;65;CHEUST;2531
65059;65;BAGNERES DE BIGORRE;1638
65393;65;SAINT PASTOUS;2629
65351;65;OUSTE;0
65349;65;OURDON;0
65348;65;OURDIS COTDOUSSAN;0
65237;65;JUNCALAS;0
65197;65;GER;1528
65191;65;GAZOST;2076
65082;65;BERBERUST LIAS;1046
65470;65;VIGER;2178
65415;65;SEGUS;2738
65352;65;OUZOUS;0
65202;65;GEZ;0
65201;65;GEU;0
65098;65;BOO SILHEN;1534
65056;65;AYZAC OST;2214
65055;65;AYROS ARBOUIX;0
65025;65;ARGELES GAZOST;1927
65004;65;AGOS VIDALOS;902
65420;65;SERE EN LAVEDAN;0
65400;65;SALLES;1012
65182;65;GAILLAGOS;1875
65022;65;ARCIZANS DESSUS;0
65176;65;FERRIERES;1702
64354;64;LOUVIE SOUBIRON;0
64240;64;GERE BELESTEN;0
64069;64;ASTE BEON;0
64127;64;BIELLE;897
64085;64;AYDIUS;0
64104;64;BEDOUS;1336
64433;64;OSSE EN ASPE;0
64351;64;LOURDIOS ICHERE;2704
64040;64;ARETTE;1933
64475;64;SAINTE ENGRACE;833
64316;64;LARRAU;1823
2B309;2B;SANTA MARIA DI LOTA;0
2B305;2B;SAN MARTINO DI LOTA;0
2B043;2B;BRANDO;0
2B187;2B;OLMETA DI CAPOCORSO;0
2B178;2B;NONZA;0
11266;11;PORT LA NOUVELLE;2094
11188;11;PALME;1986
11322;11;ROQUEFORT DES CORBIERES;1721
11436;11;VILLESEQUE DES CORBIERES;1219
11124;11;DURBAN CORBIERES;1295
11071;11;CASCASTEL DES CORBIERES;0
11006;11;ALBAS;1648
11435;11;VILLEROUGE TERMENES;1110
11137;11;FELINES TERMENES;0
11409;11;VIGNEVIEILLE;1195
11388;11;TERMES;0
11374;11;SALZA;2722
11250;11;MONTJOI;0
11186;11;LAIRIERE;728
11412;11;VILLARDEBELLE;0
11402;11;VALMIGERE;0
11235;11;MISSEGRE;911
11044;11;BOUISSE;0
11406;11;VERAZA;0
11389;11;TERROLES;0
11211;11;MAGRIE;1148
11008;11;ALET LES BAINS;1093
11394;11;TOURREILLES;1515
11078;11;CASTELRENG;1388
11045;11;BOURIEGE;1136
11338;11;SAINT COUAT DU RAZES;0
11333;11;SAINT BENOIT;0
11249;11;MONTJARDIN;901
11046;11;BOURIGEOLE;0
11380;11;SONNAC SUR L HERS;0
11091;11;CHALABRE;849
9200;9;MONTBEL;0
9074;9;CAMON;1011
9316;9;TROYE D ARIEGE;756
9243;9;REGAT;938
9161;9;LERAN;1233
9048;9;BELLOC;600
9305;9;TABRE;1334
9281;9;SAUTEL;0
9233;9;PRADETTES;0
9169;9;LIMBRASSAC;1119
9157;9;LAROQUE D OLMES;1037
9115;9;ESCLAGNE;1199
9002;9;AIGUES VIVES;1221
9327;9;VENTENAC;0
9168;9;LIEURAC;1318
9080;9;CARLA DE ROQUEFORT;973
9138;9;HERM;0
9137;9;GUDAS;0
9329;9;VERNAJOUL;1456
9264;9;SAINT JEAN DE VERGES;1593
9174;9;LOUBIERES;1767
9099;9;COS;1856
9013;9;ARABAUX;1825
9293;9;SERRES SUR ARGET;1451
9273;9;SAINT PIERRE DE RIVIERE;1137
9269;9;SAINT MARTIN DE CARALP;1206
9071;9;CADARCET;648
9044;9;BAULOU;1560
9216;9;NESCUS;778
9203;9;MONTELS;635
9196;9;MONTAGAGNE;1192
9154;9;LARBONT;1088
9042;9;BASTIDE DE SEROU;1406
9009;9;ALZEN;1361
9118;9;ESPLAS DE SEROU;1003
9082;9;CASTELNAU DURBAN;993
9246;9;RIMONT;1010
9164;9;LESCURE;804
9261;9;SAINT GIRONS;1285
9209;9;MONTJOIE EN COUSERANS;1314
9110;9;ENCOURTIECH;1500
9289;9;LORP SENTARAILLE;1727
9268;9;SAINT LIZIER;2086
9208;9;MONTGAUCH;1122
9201;9;MONTEGUT EN COUSERANS;1397
31195;31;FRANCAZAL;0
9091;9;CAZAVET;1083
9035;9;BALAGUERES;1875
31562;31;URAU;0
31191;31;FOUGARON;1114
31236;31;HERRAN;1968
31140;31;CHEIN DESSUS;1419
31011;31;ARBAS;1845
31447;31;RAZECUEILLE;1115
31342;31;MILHAS;1230
31245;31;JUZET D IZAUT;665
31020;31;ASPET;1191
31509;31;SAINT PE D ARDET;0
31348;31;MONCAUP;1079
31313;31;MALVEZIE;1054
31241;31;IZAUT DE L HOTEL;736
31131;31;CAZAUNOUS;814
31014;31;ARGUENOS;0
31012;31;ARBON;1759
31009;31;ANTICHAN DE FRONTIGNES;1875
65441;65;THEBE;1210
65427;65;SIRADAN;0
65402;65;SAMURAN;0
65398;65;SALECHAN;1616
65391;65;SAINTE MARIE;1911
65229;65;ILHEU;0
65087;65;BERTREN;0
31405;31;ORE;675
31369;31;MONT DE GALIE;1090
31306;31;LOURDE;1850
31217;31;GENOS;1249
31207;31;GALIE;1276
31200;31;FRONTIGNAN DE COMMINGES;0
31041;31;BAGIRY;1213
65453;65;TROUBAT;0
65382;65;SACOUE;0
65347;65;OURDE;0
65193;65;GEMBRIE;0
65186;65;GAUDENT;0
65154;65;CRECHETS;0
65109;65;BRAMEVAQUE;0
65053;65;AVEUX;949
65014;65;ANTICHAN;1053
65012;65;ANLA;1207
65416;65;SEICH;0
65329;65;NISTOS;1164
65228;65;ILHET;529
65218;65;HECHES;1521
65078;65;BEAUDEAN;831
65473;65;VILLELONGUE;2154
65467;65;VIER BORDES;2031
65077;65;BEAUCENS;2398
65036;65;ARTALENS SOUIN;2650
65458;65;UZ;0
65435;65;SOULOM;2391
65396;65;SAINT SAVIN;3042
65371;65;PRECHAC;0
65362;65;PIERREFITTE NESTALAS;1665
65267;65;LAU BALAGNAS;1974
65021;65;ARCIZANS AVANT;1619
65001;65;ADAST;1570
65428;65;SIREIX;1200
65112;65;BUN;1987
65029;65;ARRAS EN LAVEDAN;1653
65045;65;AUCUN;3933
65032;65;ARRENS MARSOUS;1787
65018;65;ARBEOST;0
64204;64;EAUX BONNES;1383
64110;64;BEOST;1073
64185;64;CETTE EYGUN;0
64006;64;ACCOUS;1107
64336;64;LESCUN;1500
64330;64;LEES ATHAS;0
2B353;2B;VILLE DI PIETRABUGNO;0
2B033;2B;BASTIA;3585
2B205;2B;PATRIMONIO;4320
2B109;2B;FARINOLE;0
2B029;2B;BARBAGGIO;0
11202;11;LEUCATE;2668
11398;11;TREILLES;1318
11086;11;CAVES;2025
11157;11;FRAISSE DES CORBIERES;1342
11143;11;FEUILLA;1087
11345;11;SAINT JEAN DE BARROU;1262
11125;11;EMBRES ET CASTELMAURE;644
11431;11;VILLENEUVE LES CORBIERES;823
11305;11;QUINTILLAN;811
11271;11;PALAIRAC;1119
11213;11;MAISONS;0
11117;11;DAVEJEAN;0
11260;11;MOUTHOUMET;1106
11224;11;MASSAC;0
11191;11;LAROQUE DE FA;543
11118;11;DERNACUEILLETTE;1398
11187;11;LANET;1440
11155;11;FOURTOU;907
11020;11;AURIAC;0
11007;11;ALBIERES;531
11015;11;ARQUES;0
11377;11;SERRES;613
11310;11;RENNES LES BAINS;1351
11287;11;PEYROLLES;0
11209;11;LUC SUR AUDE;0
11109;11;COUSTAUSSA;1944
11073;11;CASSAIGNES;0
11309;11;RENNES LE CHATEAU;978
11240;11;MONTAZELS;1273
11129;11;ESPERAZA;1043
11103;11;COUIZA;874
11063;11;CAMPAGNE SUR AUDE;684
11010;11;ANTUGNAC;0
11376;11;SERPENT;1379
11142;11;FESTES ET SAINT ANDRE;1555
11424;11;VILLEFORT;1158
11346;11;SAINT JEAN DE PARACOL;1142
11303;11;PUIVERT;1505
11336;11;SAINTE COLOMBE SUR L HERS;873
11316;11;RIVEL;1538
9262;9;SAINT JEAN D AIGUES VIVES;676
9229;9;PEYRAT;1536
9165;9;LESPARROU;1195
9043;9;BASTIDE SUR L HERS;1170
9003;9;AIGUILLON;943
9336;9;VILLENEUVE D OLMES;926
9242;9;RAISSAC;0
9227;9;PEREILLE;1043
9160;9;LAVELANET;869
9106;9;DREUILHE;1688
9250;9;ROQUEFORT LES CASCADES;0
9249;9;ROQUEFIXADE;2493
9215;9;NALZEN;983
9166;9;LEYCHERT;1436
9142;9;ILHAT;805
9300;9;SOULA;1443
9234;9;PRADIERES;650
9207;9;MONTGAILLARD;1344
9093;9;CELLES;773
9236;9;PRAYOLS;1575
9122;9;FOIX;1330
9121;9;FERRIERES SUR ARIEGE;2519
9130;9;GANAC;1771
9066;9;BRASSAC;1692
9049;9;BENAC;1809
9068;9;BURRET;2015
9063;9;BOSC;698
9292;9;SENTENAC DE SEROU;588
9065;9;BOUSSENAC;1412
9301;9;SOULAN;1088
9247;9;RIVERENERT;1467
9149;9;LACOURT;970
9114;9;ERP;1098
9214;9;MOULIS;1612
9119;9;EYCHEIL;952
9008;9;ALOS;1568
9297;9;SOR;0
9279;9;SALSEIN;1539
9111;9;ENGOMER;1014
9095;9;CESCAU;722
9085;9;CASTILLON EN COUSERANS;2066
9026;9;AUDRESSEIN;1198
9018;9;ARROUT;1663
9335;9;VILLENEUVE;0
9263;9;SAINT JEAN DU CASTILLONNAIS;0
9219;9;ORGIBET;1313
9141;9;ILLARTEIN;0
9069;9;BUZAN;1393
9025;9;AUCAZEIN;1356
9014;9;ARGEIN;1227
31431;31;PORTET D ASPET;901
9267;9;SAINT LARY;1261
9129;9;GALEY;1704
9027;9;AUGIREIN;0
31544;31;SENGOUAGNET;1064
31085;31;BOUTX;1458
31177;31;EUP;0
31067;31;BEZINS GARRAUX;1846
31590;31;BINOS;0
31548;31;SIGNAC;0
31316;31;MARIGNAC;1083
31199;31;FRONSAC;0
31176;31;ESTENOS;1695
31144;31;CIERP GAUD;1104
31139;31;CHAUM;1102
31040;31;BACHOS;963
65431;65;SOST;506
65305;65;MAULEON BAROUSSE;0
65158;65;ESBAREICH;0
65139;65;CAZARILH;0
65408;65;SARRANCOLIN;1451
65175;65;FERRERE;0
65354;65;PAILHAC;0
65234;65;JEZEAU;3990
65180;65;FRECHET AURE;0
65023;65;ARDENGOST;0
65116;65;CADEAC;1275
65066;65;BARRANCOUEU;1162
65039;65;ASPIN AURE;625
65031;65;ARREAU;1702
65123;65;CAMPAN;1544
65424;65;SERS;0
65469;65;VIEY;0
65399;65;SALIGOS;0
65145;65;CHEZE;0
65478;65;VISCOS;0
65210;65;GRUST;2583
64320;64;LARUNS;2066
64223;64;ETSAUT;1400
64136;64;BORCE;0
2B120;2B;FURIANI;0
2B037;2B;BIGUGLIA;0
2B239;2B;POGGIO D OLETTA;0
2B185;2B;OLETTA;0
2B298;2B;SAINT FLORENT;0
2B257;2B;RAPALE;0
2B314;2B;SANTO PIETRO DI TENDA;0
2B301;2B;SAN GAVINO DI TENDA;0
2B199;2B;PALASCA;0
2B134;2B;ILE ROUSSE;0
11144;11;FITOU;1913
66127;66;OPOUL PERILLOS;1542
66231;66;VINGRAU;1615
11401;11;TUCHAN;1001
11276;11;PAZIOLS;862
11270;11;PADERN;1141
11245;11;MONTGAILLARD;0
11113;11;CUCUGNAN;1217
11326;11;ROUFFIAC DES CORBIERES;0
11123;11;DUILHAC SOUS PEYREPERTUSE;0
11384;11;SOULATGE;1064
11112;11;CUBIERES SUR CINOBLE;0
11381;11;SOUGRAIGNE;1457
11065;11;CAMPS SUR L AGLY;0
11352;11;SAINT LOUIS ET PARAHOU;1083
11350;11;SAINT JUST ET LE BEZU;0
11055;11;BUGARACH;1947
11347;11;SAINT JULIA DE BEC;0
11341;11;SAINT FERRIOL;538
11168;11;GRANES;1079
11304;11;QUILLAN;998
11165;11;GINOLES;1899
11263;11;NEBIAS;1057
11101;11;COUDONS;0
11036;11;BELVIS;704
11320;11;ROQUEFEUIL;644
11130;11;ESPEZEL;762
9125;9;FOUGAX ET BARRINEUF;1129
9047;9;BELESTA;758
9051;9;BENAIX;1414
9206;9;MONTFERRIER;1550
9126;9;FREYCHENET;784
9272;9;SAINT PAUL DE JARRAT;1265
9188;9;MERCUS GARRABET;1376
9016;9;ARNAVE;0
9303;9;SURBA;1237
9210;9;MONTOULIEU;1263
9058;9;BOMPAS;831
9045;9;BEDEILHAC ET AYNAT;1609
9015;9;ARIGNAC;1041
9280;9;SAURAT;1340
9241;9;RABAT LES TROIS SEIGNEURS;941
9182;9;MASSAT;1501
9057;9;BIERT;1769
9005;9;ALEU;1541
9299;9;SOUEIX ROGALLE;1792
9223;9;OUST;1544
9291;9;SENTENAC D OUST;1901
9055;9;BETHMALE;1045
9017;9;ARRIEN EN BETHMALE;590
9059;9;BONAC IRAZEIN;1292
9034;9;BALACET;0
9290;9;SENTEIN;1347
9011;9;ANTRAS;0
31337;31;MELLES;389
31190;31;FOS;1035
31017;31;ARLOS;838
31015;31;ARGUT DESSOUS;1845
31235;31;GURAN;1350
31222;31;GOUAUX DE LUCHON;0
31132;31;CAZAUX LAYRISSE;1435
31092;31;BURGALAYS;845
31046;31;BAREN;0
31335;31;MAYREGNE;0
31290;31;LEGE;0
31142;31;CIER DE LUCHON;2300
65064;65;BAREILLES;1760
31146;31;CIRES;0
31127;31;CAUBOUS;0
31081;31;BOURG D OUEIL;971
65466;65;VIELLE LOURON;3205
65379;65;RIS;0
65255;65;LANCON;0
65208;65;GRAILHEN;2857
65205;65;GOUAUX;0
65141;65;CAZAUX FRECHET ANERAN CAMORS;0
65140;65;CAZAUX DEBAT;0
65099;65;BORDERES LOURON;0
65050;65;AVAJAN;0
65212;65;GUCHEN;1577
65211;65;GUCHAN;2778
65209;65;GREZIAN;0
65124;65;CAMPARAN;0
65075;65;BAZUS AURE;0
65006;65;ANCIZAN;1926
65465;65;VIELLE AURE;2722
65046;65;AULON;0
65481;65;BAREGES;1980
65089;65;BETPOUEY;0
65463;65;VIELLA;0
65413;65;SAZOS;1871
65411;65;SASSIS;0
65295;65;LUZ SAINT SAUVEUR;2038
65173;65;ESTERRE;1829
65168;65;ESQUIEZE SERE;2658
65138;65;CAUTERETS;2504
65169;65;ESTAING;0
64542;64;URDOS;0
2B042;2B;BORGO;0
2B265;2B;RUTALI;0
2B333;2B;VALLECALLE;0
2B188;2B;OLMETA DI TUDA;0
2B287;2B;SORIO;0
2B230;2B;PIEVE;0
2B136;2B;LAMA;0
2B332;2B;URTACA;0
2B180;2B;NOVELLA;0
2B352;2B;VILLE DI PARASO;0
2B182;2B;OCCHIATANA;0
2B034;2B;BELGODERE;0
2B316;2B;SANTA REPARATA DI BALAGNA;0
2B231;2B;PIGNA;0
2B168;2B;MONTICELLO;0
2B093;2B;CORBARA;0
2B010;2B;ALGAJOLA;0
66180;66;SAINT LAURENT DE LA SALANQUE;2411
66017;66;BARCARES;2672
66190;66;SALSES LE CHATEAU;1778
66176;66;SAINT HIPPOLYTE;1860
66069;66;ESPIRA DE L AGLY;1649
66205;66;TAUTAVEL;758
66107;66;MAURY;713
66097;66;LESQUERDE;1067
66187;66;SAINT PAUL DE FENOUILLET;1062
66152;66;PRUGNANES;0
66046;66;CAUDIES DE FENOUILLEDES;702
11302;11;PUILAURENS;3125
11358;11;SAINT MARTIN LYS;0
11035;11;BELVIANES ET CAVIRAC;935
11021;11;AXAT;802
11017;11;ARTIGUES;0
11306;11;QUIRBAJOU;0
11219;11;MARSA;0
11060;11;CAILLA;0
11317;11;RODOME;731
11177;11;JOUCOU;0
11160;11;GALINAGUES;1256
11031;11;BELFORT SUR REBENTY;1143
11019;11;AUNAT;952
11229;11;MAZUBY;519
11096;11;COMUS;0
11066;11;CAMURAC;1327
11028;11;BELCAIRE;1243
9232;9;PRADES;901
9211;9;MONTSEGUR;1219
9171;9;LORDAT;1973
9088;9;CAYCHAX;651
9031;9;AXIAT;0
9012;9;APPY;0
9328;9;VERDUN;1012
9287;9;SENCONAC;0
9221;9;ORNOLAC USSAT LES BAINS;1003
9092;9;CAZENAVE SERRES ET ALLENS;401
9064;9;BOUAN;0
9321;9;USSAT;800
9306;9;TARASCON SUR ARIEGE;1587
9240;9;QUIE;1355
9217;9;NIAUX;440
9156;9;LARNAT;1358
9133;9;GENAT;1518
9077;9;CAPOULET ET JUNAC;1094
9006;9;ALLIAT;0
9222;9;ORUS;500
9152;9;LAPEGE;0
9136;9;GOURBIT;1084
9231;9;PORT;1248
9322;9;USTOU;1653
9113;9;ERCE;1119
9285;9;SEIX;1546
9062;9;BORDES UCHENTEIN;1355
31549;31;SODE;0
31524;31;SALLES ET PRATVIEL;0
31360;31;MONTAUBAN DE LUCHON;2234
31244;31;JUZET DE LUCHON;0
31019;31;ARTIGUE;0
31559;31;TREBONS DE LUCHON;0
31508;31;SAINT PAUL D OUEIL;1310
31465;31;SACCOURVIELLE;0
31394;31;MOUSTAJON;1693
31129;31;CAZARILH LASPENES;0
31068;31;BILLIERE;1043
31064;31;BENQUE DESSOUS ET DESSUS;0
31010;31;ANTIGNAC;0
65317;65;MONT;0
65283;65;LOUDERVIELLE;2411
31434;31;POUBEAU;425
31432;31;PORTET DE LUCHON;0
31242;31;JURVIELLE;2381
31221;31;GOUAUX DE LARBOUST;1597
31213;31;GARIN;1514
31125;31;CATHERVIELLE;0
65199;65;GERM;2259
65171;65;ESTARVIELLE;0
65003;65;ADERVIELLE POUCHERGUES;1011
65471;65;VIGNEC;3110
65384;65;SAILHAN;3903
65172;65;ESTENSAN;1968
65157;65;ENS;0
65117;65;CADEILHAN TRACHERE;0
65106;65;BOURISP;2349
65058;65;AZET;0
65388;65;SAINT LARY SOULAN;2619
65017;65;ARAGNOUET;1717
65192;65;GAVARNIE GEDRE;1867
2B346;2B;VESCOVATO;0
2B343;2B;VENZOLASCA;0
2B148;2B;LUCCIANA;0
2B350;2B;VIGNALE;0
2B250;2B;PRUNELLI DI CASACCONI;0
2B355;2B;VOLPAJOLA;0
2B274;2B;SCOLCA;0
2B172;2B;MURATO;0
2B055;2B;CAMPITELLO;0
2B036;2B;BIGORNO;0
2B140;2B;LENTO;0
2B223;2B;PIETRALBA;0
2B080;2B;CASTIFAO;0
2B235;2B;PIOGGIOLA;0
2B190;2B;OLMI CAPPELLA;0
2B097;2B;COSTA;0
2B296;2B;SANT ANTONINO;0
2B290;2B;SPELONCATO;0
2B175;2B;NESSA;0
2B173;2B;MURO;0
2B112;2B;FELICETO;0
2B084;2B;CATERI;0
2B025;2B;AVAPESSA;0
2B167;2B;MONTEGROSSO;0
2B150;2B;LUMIO;0
2B138;2B;LAVATOGGIO;0
2B020;2B;AREGNO;0
66212;66;TORREILLES;2028
66141;66;PIA;1957
66050;66;CLAIRA;2191
66164;66;RIVESALTES;1727
66138;66;PEYRESTORTES;1650
66041;66;CASES DE PENE;1859
66030;66;CALCE;0
66014;66;BAIXAS;1524
66118;66;MONTNER;1562
66071;66;ESTAGEL;1366
66143;66;PLANEZES;0
66096;66;LATOUR DE FRANCE;1346
66042;66;CASSAGNES;1608
66216;66;TRILLA;1162
66169;66;SAINT ARNAC;0
66158;66;RASIGUERES;576
66092;66;LANSAC;0
66006;66;ANSIGNAN;0
66234;66;VIVIER;1471
66184;66;SAINT MARTIN DE FENOUILLET;1147
66151;66;PRATS DE SOURNIA;459
66139;66;PEZILLA DE CONFLENT;0
66076;66;FELLUNS;1309
66232;66;VIRA;1214
66083;66;FOSSE;1595
66077;66;FENOUILLET;0
11373;11;SALVEZINES;736
11244;11;MONTFORT SUR BOULZANE;788
11163;11;GINCLA;0
11335;11;SAINTE COLOMBE SUR GUETTE;963
11321;11;ROQUEFORT DE SAULT;798
11093;11;CLAT;0
11038;11;BESSEDE DE SAULT;0
11147;11;FONTANES DE SAULT;0
11062;11;CAMPAGNA DE SAULT;0
9252;9;ROUZE;1487
11265;11;NIORT DE SAULT;0
11230;11;MERIAL;0
11135;11;FAJOLLE;500
9298;9;SORGEAT;1419
9197;9;MONTAILLOU;0
9325;9;VAYCHIS;0
9311;9;TIGNAC;0
9140;9;IGNAUX;1218
9087;9;CAUSSOU;1363
9053;9;BESTIAC;810
9330;9;VERNAUX;1438
9326;9;VEBRE;715
9320;9;URS;1607
9318;9;UNAC;7900
9131;9;GARANOU;0
9226;9;PECH;1783
9159;9;LASSUR;1735
9155;9;LARCAT;0
9096;9;CHATEAU VERDUN;0
9070;9;CABANNES;1281
9004;9;ALBIES;0
9192;9;MIGLOS;764
9143;9;ILLIER ET LARAMADE;1100
9029;9;AULUS LES BAINS;1171
9100;9;COUFLENS;1313
31500;31;SAINT MAMET;2190
31042;31;BAGNERES DE LUCHON;1736
31470;31;SAINT AVENTIN;1621
31133;31;CAZEAUX DE LARBOUST;1339
31123;31;CASTILLON DE LARBOUST;2523
31404;31;OO;0
65282;65;LOUDENVIELLE;0
65195;65;GENOS;1997
65450;65;TRAMEZAIGUES;2129
2B318;2B;TAGLIO ISOLACCIO;0
2B286;2B;SORBO OCAGNANO;0
2B245;2B;PORRI;0
2B207;2B;PENTA DI CASINCA;0
2B077;2B;CASTELLARE DI CASINCA;0
2B280;2B;SILVARECCIO;0
2B214;2B;PIANO;0
2B206;2B;PENTA ACQUATELLA;0
2B192;2B;OLMO;0
2B166;2B;MONTE;0
2B145;2B;LORETO DI CASINCA;0
2B072;2B;CASALTA;0
2B069;2B;CASABIANCA;0
2B195;2B;ORTIPORIO;0
2B125;2B;GIOCATOJO;0
2B102;2B;CROCICCHIA;0
2B079;2B;CASTELLO DI ROSTINO;0
2B054;2B;CAMPILE;0
2B039;2B;BISINCHI;0
2B337;2B;VALLE DI ROSTINO;0
2B059;2B;CANAVAGGIA;0
2B162;2B;MOLTIFAO;0
2B339;2B;VALLICA;0
2B156;2B;MAUSOLEO;0
2B361;2B;ZILIA;0
2B165;2B;MONCALE;0
2B050;2B;CALVI;8684
66182;66;SAINTE MARIE LA MER;3020
66037;66;CANET EN ROUSSILLON;2972
66224;66;VILLELONGUE DE LA SALANQUE;875
66136;66;PERPIGNAN;1487
66028;66;CABESTANY;2524
66021;66;BOMPAS;2195
66172;66;SAINT ESTEVE;1893
66228;66;VILLENEUVE LA RIVIERE;1731
66195;66;SOLER;2040
66140;66;PEZILLA LA RIVIERE;2042
66012;66;BAHO;1932
66174;66;SAINT FELIU D AVALL;1771
66173;66;SAINT FELIU D AMONT;2087
66108;66;MILLAS;1705
66058;66;CORNEILLA LA RIVIERE;1436
66121;66;NEFIACH;1328
66088;66;ILLE SUR TET;1540
66019;66;BELESTA;998
66111;66;MONTALBA LE CHATEAU;0
66039;66;CARAMANY;1108
66215;66;TREVILLACH;0
66201;66;TARERACH;0
66035;66;CAMPOUSSY;0
66198;66;SOURNIA;769
66156;66;RABOUILLET;430
66119;66;MOSSET;871
11104;11;COUNOZOULS;0
11127;11;ESCOULOUBRE;542
11047;11;BOUSQUET;1500
9078;9;CARCANIERES;1042
9239;9;QUERIGUT;1012
9237;9;PUCH;1414
9230;9;PLA;977
9193;9;MIJANES;1438
9020;9;ARTIGUES;1078
9218;9;ORGEIX;1620
9023;9;ASCOU;1634
9032;9;AX LES THERMES;2046
9283;9;SAVIGNAC LES ORMEAUX;1406
9228;9;PERLES ET CASTELET;823
9176;9;LUZENAC;1010
9134;9;GESTIES;0
9295;9;SIGUER;2308
9162;9;LERCOUL;0
9030;9;AUZAT;1118
2B307;2B;SANTA LUCIA DI MORIANI;0
2B340;2B;VELONE ORNETO;0
2B319;2B;TALASANI;0
2B252;2B;PRUNO;0
2B242;2B;POGGIO MEZZANA;0
2B210;2B;PERO CASEVECCHIE;0
2B344;2B;VERDESE;0
2B299;2B;SAN GAVINO D AMPUGNANI;0
2B297;2B;SAN DAMIANO;0
2B291;2B;STAZZONA;0
2B273;2B;SCATA;0
2B243;2B;POLVEROSO;0
2B219;2B;PIEDICROCE;0
2B217;2B;PIAZZOLE;0
2B164;2B;MONACIA D OREZZA;0
2B113;2B;FICAJA;0
2B101;2B;CROCE;0
2B255;2B;QUERCITELLO;0
2B246;2B;PORTA;0
2B241;2B;POGGIO MARINACCIO;0
2B176;2B;NOCARIO;0
2B169;2B;MOROSAGLIA;0
2B122;2B;GAVIGNANO;0
2B052;2B;CAMPANA;0
2B267;2B;SALICETO;0
2B082;2B;CASTINETA;0
2B003;2B;AITI;0
